tconst,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,budget,id_TMDB,origin_country,original_language,overview,popularity_film,poster_path,revenue,spoken_languages,tagline,b_annonce,key_words
tt0033563,Dumbo,1941,64,"Adventure,Animation,Drama",7.2,144709,812000.0,11360,['US'],en,"Venez voir Dumbo ! Ce bébé adoré par sa mère, Mme Jumbo, charme tous les regards… jusqu'à ce qu'on s’aperçoive qu'il a d'immenses oreilles tombantes. Avec le soutien de son meilleur ami, Timothée, Dumbo apprend bientôt que ses oreilles spectaculaires le rendent unique, lui permettant de devenir une vedette et le seul éléphant volant au monde.",49.092,https://media.themoviedb.org/t/p/original/3Matx8Dps249DAeBmsMXBl6WhTv.jpg,1600000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",…Même un éléphant peut voler !,https://www.youtube.com/watch?v=8SL9pQe_iVY,"['mother', 'dream', 'nightmare', 'suffering', 'circus', 'clown', 'ear', 'musical', 'crow', 'affection', 'storch', 'big ears', 'cartoon mouse', 'cartoon elephant']"
tt0034492,Bambi,1942,69,"Adventure,Animation,Drama",7.3,157091,858000.0,3170,['US'],en,"Après que sa vie a été bouleversée, Bambi part explorer les merveilles et les défis des bois avec ses meilleurs amis, Panpan et Fleur, afin de satisfaire sa destinée en tant que prince de la forêt.",46.59,https://media.themoviedb.org/t/p/original/mQaTaFMu8fr4Y6w8fCfoRU49BVn.jpg,267447150.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Une belle histoire d'amour.,https://www.youtube.com/watch?v=Qq4IyP7dkQQ,"['loss of loved one', 'forest', 'coming of age', 'best friend', 'cartoon rabbit', 'forest fire', 'fawn', 'cartoon deer']"
tt0035169,The Palm Beach Story,1942,88,"Comedy,Romance",7.5,13172,0.0,32255,['US'],en,"La belle Gerry Jeffers constate que Tom et elle, cinq ans après leur mariage, ne sont pas loin de la faillite - financière du moins, car ils s'aiment encore. Que faire pour aider son mari, un inventeur dont les projets laissent perplexes les financiers ? L'argent, tout est là ! Elle le comprend encore mieux quand le Roi de la Saucisse, petit vieux charmant et dur d'oreille qu'elle croise par hasard, lui donne une liasse de dollars.Elle propose à Tom d'user de sa silhouette pour rabattre le milliardaire qui débloquerait la situation. Pas question, dit-il ! Elle passe outre, préfère une séparation temporaire et part pour la Floride, paradis des riches. Le voyage en train est mouvementé : elle est en effet devenue la mascotte du club de la Bière et de la Caille. Un groupe de chasseurs bénéficiant d'un wagon spécial, avec chiens et fusils, prêts à tous les excès, surtout quand ils ont bu.",9.492,https://media.themoviedb.org/t/p/original/iY5VrU0ZN5DfoGayOvEnFJD9PWL.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=Gc_cI8SC8EE,"['florida', 'airport', 'yacht', 'marriage', 'love', 'money', 'train', 'divorce', 'screwball comedy', 'palm beach', 'comedy of remarriage']"
tt0035575,Yankee Doodle Dandy,1942,126,"Biography,Drama,Family",7.6,17219,0.0,3087,['US'],en,"À travers la biographie du comédien George M. Cohan, un hymne à l’Américain moyen durant une période où l’Amérique était triomphante.",9.197,https://media.themoviedb.org/t/p/original/1dP1E0ohlKaFWP9mL863izLJU2O.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=SZw_4Ejewzw,"['dancer', 'musical', 'comeback', 'biography', 'singer', 'vaudeville', '1900s']"
tt0036872,Going My Way,1944,126,"Comedy,Drama,Music",7.0,13757,0.0,17661,['US'],en,"Le père O'Malley, un jeune prêtre, est envoyé dans une paroisse des quartiers pauvres de New York. Malgré quelques frictions initiales, il parviendra à charmer le vieux pasteur auquel il doit succéder et remettra dans le droit chemin, de jeunes délinquants, grâce au base-ball et au chant religieux.",7.641,https://media.themoviedb.org/t/p/original/sQGNpTsmPFn4n6QFmyfdqiy8AMZ.jpg,16300000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","Quand les St. Louis Browns ont perdu Bing, le Cardinal a trouvé un bon chanteur !",https://www.youtube.com/watch?v=mQhWv_tkS0A,"['new york city', 'choir', 'male friendship', 'musical', 'priest', 'black and white', 'catholic priest']"
tt0038419,Cluny Brown,1946,100,"Comedy,Romance,War",7.4,4251,0.0,52270,['US'],en,"Londres, en 1938. Cluny Brown, nièce d'un plombier et elle-même passionnée de tuyauterie, dépanne aussi les clients en difficulté, malgré l'interdiction de son oncle. Elle fait ainsi la connaissance d'Adam Belinski, un écrivain polonais anticonformiste, plein de charme et de fantaisie. Mécontent, son oncle la fait entrer comme femme de chambre au service de lord et de lady Carmel. Il se trouve que Belinski est l'hôte des châtelains…",4.632,https://media.themoviedb.org/t/p/original/dMVdeQ9QPpeeSd92I6ngs28mCFh.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Enfin... les stars que vous vouliez - dans les bras l'un de l'autre !,https://www.youtube.com/watch?v=pG2XGRxNo48,"['czech', 'plumber', 'country estate', 'uncle', 'sink', 'witty', 'hilarious']"
tt0038969,Song of the South,1946,94,"Animation,Comedy,Family",6.9,15624,2125000.0,13850,['US'],en,"Dans le sud des États‐Unis, peu après la Guerre de Sécession, un jeune garçon de sept ans prénommé Johnny s’enthousiasme d’aller, avec ses parents John Senior et Sally, dans ce qu’il croit être un lieu de vacances, la plantation de coton de sa grand‐mère Georgia. À son arrivée, il apprend que ses parents se séparent et que son père, John Senior, doit retourner à Atlanta pour poursuivre son métier de journaliste, tandis qu’il doit rester avec sa mère et sa grand‐mère. Ce départ perturbe le jeune Johnny, qui décide de s’enfuir de la plantation, la nuit tombée, avec un simple baluchon. En chemin, il est attiré par la voix d’un vieil homme noir, « l’Oncle Rémus », qui narre les histoires d’un personnage nommé Frère Lapin.",10.564,https://media.themoviedb.org/t/p/original/cLxzvCYoeWvWBNVfuMfF1sjzbn8.jpg,65000000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Il ne rêve que d'une chose : rejoindre son père !,https://www.youtube.com/watch?v=Cx7_uZ8p0VE,"['fox', 'slavery', 'story teller', 'plantation', 'georgia', 'racial segregation', 'brown bear', 'rabbit', 'southern', 'live action and animation', 'reconstruction era', 'child protagonist', 'former slave']"
tt0039404,Fun & Fancy Free,1947,73,"Adventure,Animation,Comedy",6.3,9728,0.0,46929,['US'],en,"Dans ce bijou historique, Walt Disney prête sa voix à Mickey pour la dernière fois. C'est aussi le seul film où Mickey, Donald, Dingo et Jiminy Cricket sont réunis. Jiminy Cricket conte deux histoires : celle de Bongo, dont le cœur et l'intelligence sont plus forts qu'une brute, et celle de Mickey et le haricot magique, d'après le classique, où Mickey, Donald et Dingo affrontent Willie le Géant.",13.631,https://media.themoviedb.org/t/p/original/nxqqLCSeYzyiKOiNwI94bzPDuQi.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=1cAjQhUC2Fs,"['circus', 'fairy tale', 'villain', 'love', 'bear', 'puppetry', 'beanstalk', 'golden harp', 'based on fairy tale', 'giant', 'ventriloquism', 'live action and animation']"
tt0039631,Monsieur Verdoux,1947,124,"Comedy,Crime,Drama",7.8,19552,2000000.0,30588,['US'],en,"Marié et père d’un jeune garçon, Henri Verdoux, qui est employé de banque, se trouve soudain sans travail. Son expérience lui permet de se lancer dans des opérations boursières dont le financement lui est assuré par des femmes mûres qu’il épouse avant de les faire disparaître…",7.339,https://media.themoviedb.org/t/p/original/qNtP9p7c3JAaXZLiBeGyuqkDy1o.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",,https://www.youtube.com/watch?v=mypTCCxTGQE,"['marriage', 'dark comedy', 'villain', 'polygamy', 'great depression', 'based on true story', 'film noir', 'black and white', 'stock market crash', 'cold blooded killer', 'anti-capitalism', '1930s']"
tt0039632,Monsieur Vincent,1947,111,"Biography,Drama,History",7.0,1040,0.0,43460,['FR'],fr,"1617. Monsieur Vincent de Paul (Pierre Fresnay), jusque là précepteur de la famille de Gondi, arrive à Châtillon-sur-Chalaronne, petit village de la Bresse, où une terrible épidémie de peste s'abat sur la région. Son ascendant parvient à vaincre l'hostilité des habitants et le renom du nouveau pasteur aux initiatives aussi nouvelles que hardies s'étend au loin. Mme de Gondi réussit à convaincre Mr. Vincent que son zèle aurait mieux à s'employer ailleurs que dans cette modeste bourgade. Dévoué jusqu'au sacrifice à la cause qu'il défend, Vincent de Paul sera canonisé.",5.197,https://media.themoviedb.org/t/p/original/6NpfFmqbDT0t6wIsju9X9KOMNW3.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",,https://www.youtube.com/watch?v=LhgELp12f6o,['religion']
tt0040497,Jour de fête,1949,70,Comedy,7.2,9202,0.0,4595,['FR'],fr,"Un petit village de province prépare sa fête patronale. Les enfants se réjouissent et les adultes s'affairent, tandis que les forains installent leurs attractions. Gentil mais maladroit, François, le facteur, offre à tout le monde une aide embarrassante. Sa contribution à l'élévation du mât de cocagne l'emplit de fierté et de commentaires pour le reste de la journée. Le grand jour venu, François voit dans une baraque foraine un documentaire sur la poste aérienne aux États-Unis. Piqué au vif par les quolibets, il annonce son intention de faire une tournée «à l'américaine» et s'élance aussitôt sur son vélo. Le résultat tient plus de la comédie burlesque que de l'exploit technologique...",7.595,https://media.themoviedb.org/t/p/original/yd3gvUPkJNblTw2Ti17uUIBf3f2.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Un facteur incompétent travaillant dans un village français arriéré tente d'adapter ses méthodes de travail au modèle progressiste américain.,https://www.youtube.com/watch?v=y2-7ztrFBfg,"['postman', 'provincial life', 'burlesque humor']"
tt0041594,Little Women,1949,122,"Drama,Family,Romance",7.2,8395,0.0,43436,['US'],en,"Pendant la guerre de Sécession, dans le Massachusetts, Mme March et ses 4 filles, Jo, Beth, Amy et Meg tentent de se débrouiller, tandis que leur père combat au front. Jo se découvre alors une passion pour l'écriture et rédige des pièces de théâtre que jouent ses sœurs en plus de son idylle avec leur voisin Laurie. Quand elle a l'opportunité de devenir écrivain, Jo s'en va à New York où elle rencontre le professeur Baher.",19.071,https://media.themoviedb.org/t/p/original/5Nm374x88Fl0Iu5kUPqqfIPljTF.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=SZFVCL-YWa4,"['based on novel or book', 'holiday', 'massachusetts', 'slice of life', 'tomboy', 'concord', 'four sisters']"
tt0042235,La beauté du diable,1950,95,"Comedy,Drama,Fantasy",7.3,1864,0.0,58513,['FR'],fr,"Le professeur Faust, démuni devant la vieillesse, fait un pacte avec le Diable qui lui rendra sa jeunesse contre son âme.",2.554,https://media.themoviedb.org/t/p/original/u6KPdYOcWRYfTqK6u5ucAjBTxow.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",,https://www.youtube.com/watch?v=JVBY8SwhD9o,"['eternal youth', 'lucifer']"
tt0042332,Cinderella,1950,74,"Animation,Family,Fantasy",7.3,177528,2900000.0,11224,['US'],en,"D’un coup de baguette magique, la fée Marraine transforme les haillons de Cendrillon en robe féérique et, dans une citrouille changée en carrosse, l’envoie au bal. Mais le charme se rompt à minuit. Les souris, Jaq et Gus, et une pantoufle de vair contribueront au dénouement d'un conte de fées des plus mémorables.",73.629,https://media.themoviedb.org/t/p/original/nqSJwBdvG89uHRpDDdaAy5YhogZ.jpg,263600000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",La magie de Disney… Le charme de Perrault… La plus belle histoire jamais contée.,https://www.youtube.com/watch?v=9-BYSHjhcV4,"['princess', 'based on novel or book', 'loss of loved one', 'mouse', 'ball', 'fairy', 'prince', 'villain', 'musical', 'midnight', 'love', 'orphan', 'family', 'female villain', 'evil stepmother', 'stepsister', 'fairy godmother', 'cendrillon']"
tt0043274,Alice in Wonderland,1951,75,"Adventure,Animation,Comedy",7.3,157453,3000000.0,12092,['US'],en,"Joignez-vous à Alice alors qu’elle poursuit un lapin blanc dans un monde à l’envers, qui devient de plus en plus curieux au fur et à mesure que ses aventures fantastiques se déroulent. Rencontrez le Chapelier Toqué, le Lièvre de Mars, Tweedledee et Tweedledum, le chat du Chester, la reine de cœur et d’autres personnages inoubliables. Le tout sur un décor magique inoubliable.",44.773,https://media.themoviedb.org/t/p/original/91DUnlKB6U77lqBZC0KnBHVVz6S.jpg,57200000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","Par une chaude après‐midi d’été, Alice se laisse aller à la rêverie…",https://www.youtube.com/watch?v=C1KQoJ-EsaE,"['dream', 'heart', 'queen', 'villain', 'cartoon cat', 'nothing', 'female villain', 'tea party', 'based on young adult novel', 'adaptation']"
tt0043303,L'auberge rouge,1951,98,"Comedy,Crime",7.2,1626,0.0,28190,['FR'],fr,"En 1833, à l'auberge de Peyrebeille, perdue en montagne, Marie et Pierre Martin, un couple d'aubergistes, assassinent leurs clients pour les voler. Les voyageurs d'une diligence descendent à l'auberge, bientôt suivis par un moine bon vivant. Or, la femme Martin éprouve le besoin de se confesser au saint homme. À sa grande horreur, elle lui avoue la bagatelle de cent trois crimes. Le moine, lié par le secret de la confession, va cependant s'employer par tous les moyens à sauver les voyageurs...",4.472,https://media.themoviedb.org/t/p/original/9NSOnEikx6LtuNMu6c85fN0pq41.jpg,0.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",,https://www.youtube.com/watch?v=syDwQNC6PU0,['series of murders']
tt0043873,Has Anybody Seen My Gal,1952,88,"Comedy,Musical",7.1,1878,0.0,54670,['US'],en,"Samuel G. Fulton avait, dans sa jeunesse, proposé le mariage à une jeune fille prénommée Millicent. Mais celle-ci avait refusé. Quarante ans plus tard, et après être devenu milliardaire, il pense à ce qu'il serait devenu si cette dernière avait accepté et décide de léguer la totalité de sa richesse à la famille de Millicent – désormais décédée – pour la remercier de son refus. Le vieil homme part pour Hilverton afin d'observer la famille...",4.498,https://media.themoviedb.org/t/p/original/zZFk1jwxoZ7e6o5exhFIykDWyF8.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=JlPlp34QbMQ,"['small town', 'gambling', 'prohibition era', 'greed', 'money', 'wealth', 'mansion', 'fur coat', 'millionaire', 'vermont', '1920s']"
tt0044829,The Lavender Hill Mob,1951,78,"Comedy,Crime",7.5,15963,0.0,32961,['GB'],en,"Un sujet de sa Majesté, vivant heureux dans une ville du Brésil, raconte comment il fit fortune : modeste employé de banque, en charge du convoi de lingots entre la fonderie et la réserve de la banque par fourgon spécial, il rencontre un jour Pendlebury qui approvisionne la France en petites Tour Eiffel. Une idée lumineuse jaillit des cerveaux des deux compères...",9.657,https://media.themoviedb.org/t/p/original/30fr594kMtfALS087EsWdjDTnFY.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Les hommes qui ont dérobé l'or du fourgon de la banque !,https://www.youtube.com/watch?v=IKyGav_J5rw,"['gold', 'bank', 'souvenir', 'police chase', 'ealing', 'armored car robbery', 'eiffel tower, paris', 'foundry', 'bank clerk']"
tt0045081,Le retour de Don Camillo,1953,115,Comedy,7.2,2717,0.0,11578,['FR'],fr,"Pour s'être disputé avec les communistes, Don Camillo est envoyé en pénitence par son évêque dans une paroisse de montagne. La voix du Seigneur ne lui parvient plus à cette altitude et Don Camillo se désole. À Brescello, Peppone, le maire communiste, a des ennuis avec Cagnola, un propriétaire foncier qui refuse de céder à la commune la parcelle de terrain qui lui permettrait d'élever une digue salutaire. Et personne n'apprécie Don Pietro, le jeune prêtre qui remplace Don Camillo. Celui-ci revient en douce pour emporter « son » Christ. Il accepte à cette occasion de rendre service à Peppone, et de lutter aux côtés de son vieil ennemi pour la construction de la digue...",11.701,https://media.themoviedb.org/t/p/original/DPSCKSwMYsGnu2X4w7iOGI9vHQ.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Attention Don Camillo revient et retrouve Peppone,https://www.youtube.com/watch?v=I5nuG8PbZoA,"['communist', 'italy', 'pastor', 'village', 'evacuation', 'mountain', 'parish', 'conflict', 'crucifix', 'flood', 'transfer', 'humility']"
